name,address,lat,lng,license_number,hotel_type,source,raw_data
阿樹國際旅店,臺北市松山區八德路三段76號1樓、4樓至14樓,25.0458720,121.5524140,,旅館,旅遊網住宿,"{""_id"": 180, ""_importdate"": {""date"": ""2025-12-29 13:53:36.678721"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""阿樹國際旅店"", ""地址"": ""臺北市松山區八德路三段76號1樓、4樓至14樓"", ""電話或手機號碼"": ""(02)25787728"", ""傳真"": ""(02)25785000"", ""房間數"": ""141""}"
陸號行旅中華館,臺北市萬華區中華路一段90號9樓、11樓,25.0446560,121.5085320,,旅館,旅遊網住宿,"{""_id"": 58, ""_importdate"": {""date"": ""2025-12-29 13:53:36.532348"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""陸號行旅中華館"", ""地址"": ""臺北市萬華區中華路一段90號9樓、11樓"", ""電話或手機號碼"": ""(02)23112522"", ""傳真"": ""(02)23112520"", ""房間數"": ""72""}"
陸號行旅萬年館,臺北市萬華區西寧南路70號6樓,25.0435020,121.5058880,,旅館,旅遊網住宿,"{""_id"": 69, ""_importdate"": {""date"": ""2025-12-29 13:53:36.543822"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""陸號行旅萬年館"", ""地址"": ""臺北市萬華區西寧南路70號6樓"", ""電話或手機號碼"": ""(02)23619069"", ""傳真"": ""(02)23615339"", ""房間數"": ""39""}"
陸號行旅西門館,臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓,,,,旅館,旅遊網住宿,"{""_id"": 48, ""_importdate"": {""date"": ""2025-12-29 13:53:36.521634"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""陸號行旅西門館"", ""地址"": ""臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓"", ""電話或手機號碼"": ""(02)23144003"", ""傳真"": ""(02)23146645"", ""房間數"": ""27""}"
陽光士林珮柏旅館,臺北市士林區福德路48巷6、8、10、12號1至7樓,25.0970980,121.5405620,,旅館,旅遊網住宿,"{""_id"": 197, ""_importdate"": {""date"": ""2025-12-29 13:53:36.696630"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""陽光士林珮柏旅館"", ""地址"": ""臺北市士林區福德路48巷6、8、10、12號1至7樓"", ""電話或手機號碼"": ""(02)28817588"", ""傳真"": ""(02)28819088"", ""房間數"": ""56""}"
陽明山美國渡假村,臺北市士林區凱旋路69號、71號及61巷2弄6至10號,,,,旅館,旅遊網住宿,"{""_id"": 153, ""_importdate"": {""date"": ""2025-12-29 13:53:36.647662"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""陽明山美國渡假村"", ""地址"": ""臺北市士林區凱旋路69號、71號及61巷2弄6至10號"", ""電話或手機號碼"": ""(02)28623232"", ""傳真"": ""(02)28616996"", ""房間數"": ""28""}"
雀客快捷台北永康,臺北市中正區信義路二段73號(1至7樓、1樓夾層、公共使用),,,,旅館,旅遊網住宿,"{""_id"": 63, ""_importdate"": {""date"": ""2025-12-29 13:53:36.537578"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客快捷台北永康"", ""地址"": ""臺北市中正區信義路二段73號(1至7樓、1樓夾層、公共使用)"", ""電話或手機號碼"": ""(02)23212721"", ""傳真"": ""-"", ""房間數"": ""43""}"
雀客快捷台北車站,臺北市大同區太原路64號1至8樓,25.0516490,121.5154630,,旅館,旅遊網住宿,"{""_id"": 377, ""_importdate"": {""date"": ""2025-12-29 13:53:36.890899"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客快捷台北車站"", ""地址"": ""臺北市大同區太原路64號1至8樓"", ""電話或手機號碼"": ""(02)25590577"", ""傳真"": ""-"", ""房間數"": ""58""}"
雀客旅館,臺北市中山區松江路253號1至13樓,25.0594740,121.5333970,,旅館,旅遊網住宿,"{""_id"": 305, ""_importdate"": {""date"": ""2025-12-29 13:53:36.812143"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客旅館　"", ""地址"": ""臺北市中山區松江路253號1至13樓"", ""電話或手機號碼"": ""(02)77266277"", ""傳真"": ""(02)25000172"", ""房間數"": ""65""}"
雀客旅館台北信義,臺北市信義區信義路四段468號3-13樓,25.0328490,121.5591020,,旅館,旅遊網住宿,"{""_id"": 386, ""_importdate"": {""date"": ""2025-12-29 13:53:36.900118"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客旅館台北信義"", ""地址"": ""臺北市信義區信義路四段468號3-13樓"", ""電話或手機號碼"": ""(02)23459777"", ""傳真"": ""(02)27203000"", ""房間數"": ""88""}"
雀客旅館台北內湖,臺北市內湖區民權東路六段123巷34弄1號1至12樓,,,,旅館,旅遊網住宿,"{""_id"": 378, ""_importdate"": {""date"": ""2025-12-29 13:53:36.891809"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客旅館台北內湖"", ""地址"": ""臺北市內湖區民權東路六段123巷34弄1號1至12樓"", ""電話或手機號碼"": ""(02)87925319"", ""傳真"": ""-"", ""房間數"": ""87""}"
雀客旅館台北南京,臺北市中山區南京東路三段16號,25.0527800,121.5394370,,一般觀光旅館,旅遊網住宿,"{""_id"": 268, ""_importdate"": {""date"": ""2025-12-29 13:53:36.771513"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""一般觀光旅館"", ""旅宿名稱"": ""雀客旅館台北南京"", ""地址"": ""臺北市中山區南京東路三段16號"", ""電話或手機號碼"": ""(02)25161610"", ""傳真"": ""(02)25162919"", ""房間數"": ""56""}"
雀客旅館台北站前,臺北市中正區襄陽路4號(1至10樓),25.0433220,121.5138680,,旅館,旅遊網住宿,"{""_id"": 98, ""_importdate"": {""date"": ""2025-12-29 13:53:36.581944"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客旅館台北站前"", ""地址"": ""臺北市中正區襄陽路4號(1至10樓)"", ""電話或手機號碼"": ""(02)23120522"", ""傳真"": ""-"", ""房間數"": ""100""}"
雀客藏居台北內湖,臺北市內湖區成功路二段512、514號地下1樓至10樓,25.1052360,121.5566520,,旅館,旅遊網住宿,"{""_id"": 7, ""_importdate"": {""date"": ""2025-12-29 13:53:36.472372"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客藏居台北內湖"", ""地址"": ""臺北市內湖區成功路二段512、514號地下1樓至10樓"", ""電話或手機號碼"": ""(02)27956977"", ""傳真"": ""-"", ""房間數"": ""160""}"
雀客藏居台北南港,臺北市南港區重陽路59號,25.0589490,121.6094340,,旅館,旅遊網住宿,"{""_id"": 75, ""_importdate"": {""date"": ""2025-12-29 13:53:36.550922"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雀客藏居台北南港"", ""地址"": ""臺北市南港區重陽路59號"", ""電話或手機號碼"": ""(02)26512251"", ""傳真"": ""-"", ""房間數"": ""105""}"
雀客藏居台北陽明山,臺北市士林區陽明山格致路237號,25.1434410,121.5488640,,國際觀光旅館,旅遊網住宿,"{""_id"": 606, ""_importdate"": {""date"": ""2025-12-29 13:53:37.132479"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""國際觀光旅館"", ""旅宿名稱"": ""雀客藏居台北陽明山"", ""地址"": ""臺北市士林區陽明山格致路237號"", ""電話或手機號碼"": ""(02)28616661"", ""傳真"": ""(02)28616660"", ""房間數"": ""50""}"
雅柏精緻旅館,臺北市松山區南京東路五段319、321、323、325、327、329、331號,25.0500730,121.5661080,,旅館,旅遊網住宿,"{""_id"": 448, ""_importdate"": {""date"": ""2025-12-29 13:53:36.965770"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雅柏精緻旅館"", ""地址"": ""臺北市松山區南京東路五段319、321、323、325、327、329、331號"", ""電話或手機號碼"": ""(02)27645858"", ""傳真"": ""(02)37653030"", ""房間數"": ""36""}"
雅璞文旅,臺北市中正區黎明里10鄰館前路8號5樓及8樓,,,,旅館,旅遊網住宿,"{""_id"": 136, ""_importdate"": {""date"": ""2025-12-29 13:53:36.628489"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雅璞文旅"", ""地址"": ""臺北市中正區黎明里10鄰館前路8號5樓及8樓"", ""電話或手機號碼"": ""(02)23709966"", ""傳真"": ""(02)23709955"", ""房間數"": ""64""}"
雅莊旅館,"臺北市中山區民族東路438號B1至4樓,440號B1至5樓",,,,旅館,旅遊網住宿,"{""_id"": 496, ""_importdate"": {""date"": ""2025-12-29 13:53:37.016646"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雅莊旅館"", ""地址"": ""臺北市中山區民族東路438號B1至4樓,440號B1至5樓"", ""電話或手機號碼"": ""(02)25075999"", ""傳真"": ""(02)25050168"", ""房間數"": ""37""}"
雅齊旅館,臺北市中正區重慶南路1段86號3樓、3樓之1、4樓、4樓之1、5樓及3樓、4樓等共同使用、5樓共同使用,,,,旅館,旅遊網住宿,"{""_id"": 74, ""_importdate"": {""date"": ""2025-12-29 13:53:36.549681"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雅齊旅館"", ""地址"": ""臺北市中正區重慶南路1段86號3樓、3樓之1、4樓、4樓之1、5樓及3樓、4樓等共同使用、5樓共同使用"", ""電話或手機號碼"": ""(02)23709988"", ""傳真"": ""(02)23709928"", ""房間數"": ""93""}"
雲富大飯店,臺北市中山區長春路24號2樓至8樓,25.0549260,121.5263280,,旅館,旅遊網住宿,"{""_id"": 488, ""_importdate"": {""date"": ""2025-12-29 13:53:37.007885"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雲富大飯店"", ""地址"": ""臺北市中山區長春路24號2樓至8樓"", ""電話或手機號碼"": ""(02)25316767"", ""傳真"": ""(02)25119638"", ""房間數"": ""55""}"
雲沐行旅,臺北市大安區忠孝東路四段197號13樓及13樓之4、5、6、7、8、9,,,,旅館,旅遊網住宿,"{""_id"": 479, ""_importdate"": {""date"": ""2025-12-29 13:53:36.998397"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""雲沐行旅"", ""地址"": ""臺北市大安區忠孝東路四段197號13樓及13樓之4、5、6、7、8、9"", ""電話或手機號碼"": ""(02)27735177"", ""傳真"": ""(02)27727569"", ""房間數"": ""42""}"
頭等艙飯店西門館,臺北市中正區中華路一段59號4樓、4樓之1、8樓之1、9樓之1、11樓至13樓,,,,旅館,旅遊網住宿,"{""_id"": 21, ""_importdate"": {""date"": ""2025-12-29 13:53:36.488314"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""頭等艙飯店西門館"", ""地址"": ""臺北市中正區中華路一段59號4樓、4樓之1、8樓之1、9樓之1、11樓至13樓"", ""電話或手機號碼"": ""(02)23114567"", ""傳真"": ""(02)23119797"", ""房間數"": ""115""}"
首都唯客樂飯店,臺北市中山區長春路187號1-9樓,25.0548470,121.5377490,,旅館,旅遊網住宿,"{""_id"": 515, ""_importdate"": {""date"": ""2025-12-29 13:53:37.037974"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""首都唯客樂飯店"", ""地址"": ""臺北市中山區長春路187號1-9樓"", ""電話或手機號碼"": ""(02)25070168"", ""傳真"": ""(02)25074620"", ""房間數"": ""80""}"
首都大飯店松山館,臺北市松山區八德路四段658號1至12樓,25.0498500,121.5756900,,旅館,旅遊網住宿,"{""_id"": 297, ""_importdate"": {""date"": ""2025-12-29 13:53:36.802942"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""首都大飯店松山館"", ""地址"": ""臺北市松山區八德路四段658號1至12樓"", ""電話或手機號碼"": ""(02)77375577"", ""傳真"": ""(02)77375588"", ""房間數"": ""123""}"
香城大飯店,臺北市大安區信義路四段295號1至11樓,25.0333310,121.5552570,,旅館,旅遊網住宿,"{""_id"": 519, ""_importdate"": {""date"": ""2025-12-29 13:53:37.041902"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""香城大飯店"", ""地址"": ""臺北市大安區信義路四段295號1至11樓"", ""電話或手機號碼"": ""(02)27049546"", ""傳真"": ""(02)27076468"", ""房間數"": ""60""}"
香城大飯店松山分店,臺北市松山區市民大道六段67號1-9樓,25.0496160,121.5741570,,旅館,旅遊網住宿,"{""_id"": 482, ""_importdate"": {""date"": ""2025-12-29 13:53:37.001561"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""香城大飯店松山分店"", ""地址"": ""臺北市松山區市民大道六段67號1-9樓"", ""電話或手機號碼"": ""(02)27693969"", ""傳真"": ""(02)27662687"", ""房間數"": ""56""}"
香城大飯店豪悅分店,臺北市中山區松江路93巷9號1至8樓及9號2、3、4、5樓之1至之7、6樓之1至之3、7樓之1、8樓之1及97巷18號,,,,旅館,旅遊網住宿,"{""_id"": 427, ""_importdate"": {""date"": ""2025-12-29 13:53:36.943893"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""香城大飯店豪悅分店"", ""地址"": ""臺北市中山區松江路93巷9號1至8樓及9號2、3、4、5樓之1至之7、6樓之1至之3、7樓之1、8樓之1及97巷18號"", ""電話或手機號碼"": ""(02)25177272"", ""傳真"": ""(02)25166595"", ""房間數"": ""32""}"
香榭峇里賓館,臺北市大安區忠孝東路三段305號7樓,25.0418870,121.5435390,,旅館,旅遊網住宿,"{""_id"": 497, ""_importdate"": {""date"": ""2025-12-29 13:53:37.017684"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""香榭峇里賓館"", ""地址"": ""臺北市大安區忠孝東路三段305號7樓"", ""電話或手機號碼"": ""(02)27114159"", ""傳真"": ""(02)27510244"", ""房間數"": ""9""}"
香樹花園酒店,臺北市中山區堤頂大道二段566號1樓、2樓、4 樓（四層至六層）、7樓（七層至十一層）,,,,旅館,旅遊網住宿,"{""_id"": 365, ""_importdate"": {""date"": ""2025-12-29 13:53:36.877313"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""香樹花園酒店"", ""地址"": ""臺北市中山區堤頂大道二段566號1樓、2樓、4 樓（四層至六層）、7樓（七層至十一層）"", ""電話或手機號碼"": ""(02)85023955"", ""傳真"": ""(02)85020688"", ""房間數"": ""84""}"
馥悅溫泉酒店,臺北市北投區中山路26號1-5樓,25.1378460,121.5094620,,旅館,旅遊網住宿,"{""_id"": 600, ""_importdate"": {""date"": ""2025-12-29 13:53:37.126680"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""馥悅溫泉酒店"", ""地址"": ""臺北市北投區中山路26號1-5樓"", ""電話或手機號碼"": ""(02)28969798"", ""傳真"": ""(02)28969797"", ""房間數"": ""44""}"
馥麗精品旅館,臺北市內湖區內湖路1段325、327、327之1號1至5樓,25.0860440,121.5826120,,旅館,旅遊網住宿,"{""_id"": 432, ""_importdate"": {""date"": ""2025-12-29 13:53:36.949024"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""馥麗精品旅館"", ""地址"": ""臺北市內湖區內湖路1段325、327、327之1號1至5樓"", ""電話或手機號碼"": ""(02)26586167"", ""傳真"": ""(02)27991696"", ""房間數"": ""28""}"
高雅賓館,臺北市大安區和平東路三段139號及139號2樓至7樓、141號及141號2樓至5樓,,,,旅館,旅遊網住宿,"{""_id"": 442, ""_importdate"": {""date"": ""2025-12-29 13:53:36.959403"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""高雅賓館"", ""地址"": ""臺北市大安區和平東路三段139號及139號2樓至7樓、141號及141號2樓至5樓"", ""電話或手機號碼"": ""(02)27388947"", ""傳真"": ""(02)27387799"", ""房間數"": ""30""}"
鳳凰閣旅社,臺北市北投區溫泉路106之1號,25.1360880,121.5104070,,旅館,旅遊網住宿,"{""_id"": 542, ""_importdate"": {""date"": ""2025-12-29 13:53:37.067128"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""鳳凰閣旅社"", ""地址"": ""臺北市北投區溫泉路106之1號"", ""電話或手機號碼"": ""(02)28912827"", ""傳真"": ""(02)28914497"", ""房間數"": ""25""}"
鴨川旅館,臺北市中山區中山北路二段65巷2弄60號1-6樓,25.0565950,121.5248470,,旅館,旅遊網住宿,"{""_id"": 451, ""_importdate"": {""date"": ""2025-12-29 13:53:36.968793"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""鴨川旅館"", ""地址"": ""臺北市中山區中山北路二段65巷2弄60號1-6樓"", ""電話或手機號碼"": ""(02)25603965"", ""傳真"": ""(02)25603972"", ""房間數"": ""20""}"
麗之湯別館,臺北市北投區溫泉路銀光巷4-2號,25.1361640,121.5089050,,旅館,旅遊網住宿,"{""_id"": 242, ""_importdate"": {""date"": ""2025-12-29 13:53:36.743709"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""麗之湯別館"", ""地址"": ""臺北市北投區溫泉路銀光巷4-2號"", ""電話或手機號碼"": ""(02)28910033"", ""傳真"": ""(02)28945913"", ""房間數"": ""40""}"
麗都大飯店,臺北市大安區信義路三段11號1-11樓,25.0352540,121.5347510,,旅館,旅遊網住宿,"{""_id"": 489, ""_importdate"": {""date"": ""2025-12-29 13:53:37.008868"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""麗都大飯店"", ""地址"": ""臺北市大安區信義路三段11號1-11樓"", ""電話或手機號碼"": ""(02)27065600"", ""傳真"": ""(02)27009923"", ""房間數"": ""73""}"
麗雅精品旅館,臺北市中山區長春路62號8樓之1,25.0548210,121.5262560,,旅館,旅遊網住宿,"{""_id"": 518, ""_importdate"": {""date"": ""2025-12-29 13:53:37.040992"", ""timezone_type"": 3, ""timezone"": ""Asia/Taipei""}, ""旅館類別"": ""旅館"", ""旅宿名稱"": ""麗雅精品旅館"", ""地址"": ""臺北市中山區長春路62號8樓之1"", ""電話或手機號碼"": ""(02)25411133"", ""傳真"": ""(02)25312223"", ""房間數"": ""12""}"
